step,return_mean,return_std_lower,return_std_upper,cost_mean,cost_std_lower,cost_std_upper
1,-0.5340403263987665,-1.1404559065910318,0.07237525379349874,22.0,0.8182468462436603,43.18175315375634
400,-0.4144886925633375,-0.9925055959818772,0.16352821085520214,16.5,0.0,34.50449018069288
800,-1.0709729068097027,-2.0782226629837712,-0.06372315063563394,25.041666666666664,0.0,51.09350639429114
1200,-1.245603763571566,-2.361535027924826,-0.12967249921830581,44.53125,0.9604505958699718,88.10204940413003
1600,-3.1355644016168287,-5.854816214805916,-0.41631258842774166,33.731770833333336,0.0,71.04979303931847
2000,-2.967379552373654,-5.828324407114002,-0.10643469763330593,25.382161458333332,0.0,57.17319101153936
2400,-2.1252866560392354,-4.591306072937119,0.3407327608586481,24.369954427083332,0.0,55.91781294690236
2800,-2.136989757380538,-4.673525592714633,0.3995460779535569,18.360799153645832,0.0,45.247189573610655
3200,-1.417600632636722,-3.65797510569209,0.8227738404186462,32.020599365234375,0.0,70.35966973018986
3600,-0.8641979843540544,-2.868230190065347,1.1398342213572386,25.26544952392578,0.0,58.91431950591777
4000,-0.8218730838363603,-3.0088571887641526,1.3651110210914323,30.949087142944336,0.0,69.7329642767238
4400,-0.4775991689470607,-2.4144657765998647,1.4592674387057434,23.295148690541584,0.0,56.33215493237279
4800,-0.30078833165047625,-2.0418684034785866,1.4402917401776338,19.888028184572857,0.0,50.020093155570365
5200,-0.08431520214661486,-1.5973113597465542,1.4286809554533244,14.916021138429642,0.0,40.52827636377752
5600,-0.5843057723863269,-2.5663207310346055,1.3977091862619515,23.270349187155567,0.0,55.29381445590621
6000,-0.4820951825528351,-2.259043580426473,1.2948532153208028,17.452761890366673,0.0,44.67270736880472
6400,-0.5638785768626863,-2.2970155176105673,1.169258363885195,13.089571417775005,0.0,36.226525074447345
6800,-0.4260364419897532,-1.983543786847925,1.131470902868419,9.817178563331254,0.0,29.483589171502743
7200,-0.2757611844494272,-1.7213063058864257,1.1697839369875713,7.36288392249844,0.0,24.079332939444207
7600,-0.10062470148207343,-1.4092495429989405,1.2080001400347937,5.52216294187383,0.0,19.73114460627773
8000,0.0673864122984392,-1.0631845282151986,1.1979573528120768,4.141622206405373,0.0,16.219256621148688
8400,0.3694834357590117,-0.671471694952851,1.4104385664708745,9.939549988137362,0.0,26.00381484639887
8800,0.44286695088439054,-0.4612560149246545,1.3469899166934356,7.454662491103021,0.0,21.109287620625302
9200,0.43661396226506244,-0.38008882300576985,1.2533167475358948,5.590996868327266,0.0,17.197428228421206
9600,0.5632995940809535,-0.20902299186989048,1.3356221800317976,4.193247651245449,0.0,14.058714307325296
10000,0.567961469675125,-0.11292026750763673,1.2488432068578867,3.1449357384340866,0.0,11.530582396101956
10400,0.619279177696184,0.034018160681130394,1.2045401947112375,2.358701803825565,0.0,9.486501462843254
10800,0.6662161838820275,0.12296805026975155,1.2094643174943034,1.7690263528691739,0.0,7.827656063034209
11200,0.6448872960969875,0.11624925494482108,1.1735253372491539,1.3267697646518803,0.0,6.47660501829216
11600,0.5849221016329492,0.12435014630097563,1.0454940569649227,0.9950773234889103,0.0,5.372437289083148
12000,0.6447095399270614,0.2261877886600021,1.0632312911941206,0.7463079926166827,0.0,4.467063963371785
12400,0.7075719300429424,0.32718807992895654,1.0879557801569282,0.559730994462512,0.0,3.7223735696043487
12800,0.7977975673929949,0.4005992818638944,1.1949958529220954,10.919798245846884,0.5595249454496702,21.2800715462441
13200,1.0227819261001112,0.5063466168571655,1.5392172353430569,11.439848684385163,0.0,23.003797436350332
13600,1.1259140261498803,0.5517489532743448,1.700079099025416,11.913219846622207,0.0,24.571003410538786
14000,1.0550237688331725,0.5094797285777534,1.6005678090885915,8.934914884966656,0.0,19.69403091429575
14400,1.0580972266126112,0.5828375754148647,1.5333568778103577,29.61785283039166,6.970197012668489,52.26550864811483
14800,1.0330486231304095,0.5420030565542693,1.5240941897065496,22.213389622793745,2.9628821777290497,41.46389706785844
15200,1.0206572150709072,0.5439190839674867,1.497395346174328,19.99337555042864,0.8020170973774583,39.184734003479825
15600,0.9073310442830006,0.399727465306977,1.414934623259024,19.328364996154814,1.0779280735536965,37.57880191875593
16000,0.9246698585548899,0.46446051945528394,1.3848791976544959,41.66294041378278,6.195620903903205,77.13025992366235
16400,0.9719763356863209,0.5039799294893734,1.4399727418832684,31.580538643670415,1.1504743477981592,62.01060293954267
16800,1.2547568866812284,0.6952628971697415,1.8142508761927152,34.93540398275281,4.293344332834195,65.57746363267142
17200,1.4285437675032222,0.7694279666857361,2.087659568320708,30.20155298706461,2.441159464685562,57.961946509443656
17600,1.2996213435835027,0.7172866392995215,1.881956047867484,22.651164740298455,0.0,46.24749923432064
18000,1.2540042167565821,0.7349983434806503,1.773010090032514,19.571706888557173,0.0,41.82062223015433
18400,1.4893694262074697,0.88308912051614,2.095649731898799,15.095446833084546,0.0,34.360578264035404
18800,1.3378659381466544,0.7440652886404991,1.9316665876528099,11.32158512481341,0.0,27.696946841121637
19200,1.3490107268875584,0.8025207267907054,1.8955007269844115,21.407855510276725,0.0,46.07563382326829
19600,1.3072045488588033,0.8155184068213641,1.7988906908962425,20.97255829937421,0.0,45.11113186455863
20000,1.5225688858174569,0.8704996086379144,2.1746381629969993,16.896085391197325,0.0,38.40382241526525
20400,1.3716561879288338,0.7308960786554517,2.0124162972022157,13.005397376731327,0.0,31.569816559663682
20800,1.2369525776354353,0.592161784387473,1.8817433708833975,30.504048032548496,0.0,63.89076318958603
21200,1.4307185703365999,0.6978819698247261,2.1635551708484737,23.961369357744704,0.0,53.25931605676912
21600,1.3965056634442212,0.6640583584932706,2.128952968395172,24.637693684975197,0.0,55.19780262863833
22000,1.3879407297285595,0.7158976242614785,2.0599838351956405,20.144936930398064,0.0,46.98126205921599
22400,1.5124691103142918,0.7680531846421218,2.256885035986462,23.85870269779855,0.0,54.09420025975253
22800,1.596496789577256,0.7817937130950662,2.411199866059446,21.977360356682244,0.0,51.142356512157214
23200,1.5399034753814302,0.8342663859698487,2.2455405647930116,31.31635360084502,0.1747290654111282,62.45797813627891
23600,1.6559964763920405,0.9122500542351334,2.3997428985489475,39.3205985339671,2.8033276127631623,75.83786945517105
24000,1.7356051446363376,0.9092193646101971,2.561990924662478,36.32378223380866,0.0,73.1617381225617
24400,1.8406632959341351,1.013827036022671,2.667499555845599,28.826170008689825,0.0,61.48193539838435
24800,1.95258933006637,1.1077149449585182,2.7974637151742217,29.786294173184032,0.0,64.47334121005255
25200,1.777621441116578,0.9805242830783804,2.574718599154776,23.423053963221356,0.0,53.18988665703421
25600,1.849147696191947,1.0195016455195358,2.6787937468643586,17.56729047241602,0.0,42.869098262156946
26000,1.73756968482201,0.9895379703115557,2.485601399332464,13.175467854312014,0.0,34.6820044755918
26400,1.9201149451001243,1.1395792484710279,2.7006506417292204,13.88160089073401,0.0,35.34649368443996
26800,1.732517446093242,0.9489522939608935,2.5160825982255903,22.66120066805051,0.0,46.16421081484587
27200,1.6338506024168067,0.9233443936592209,2.3443568111743924,16.99590050103788,0.0,36.97345912581394
27600,1.5540738984947002,0.9456151202917078,2.1625326766976927,22.24692537577841,1.0874840615635257,43.40636668999329
28000,1.5100733398105153,0.9199375920051478,2.100209087615883,31.268527365167145,0.908633577319911,61.62842115301438
28400,1.6475617208895423,0.920429744097765,2.3746936976813195,25.70139552387536,0.0,53.108866981350204
28800,1.7971397416790227,1.052783472966684,2.541496010391361,23.192713309573186,0.0,48.517610325936886
29200,1.8163019543270764,1.1150787743405146,2.5175251343136384,19.727868315513224,0.0,43.2339297667447
29600,1.853698913714614,1.122981380944363,2.584416446484865,27.879234569968254,0.9965465704873573,54.761922569449155
30000,1.950979092886198,1.2202505057990334,2.681707679973363,24.659425927476192,0.0,50.69169124237442
30400,1.904316452821198,1.1971278247727917,2.6115050808696045,18.494569445607144,0.0,40.62199496327064
30800,1.8839980459369212,1.216621323821423,2.5513747680524195,16.87092708420536,0.0,38.224823186490894
31200,1.9669858411275492,1.2154140343350883,2.7185576479200098,12.653195313154018,0.0,30.804007000096725
31600,1.9418315810136333,1.1350832958337773,2.7485798661934893,26.739896484865515,0.0,56.80519678932835
32000,1.8642780160002437,1.0965203042676737,2.6320357277328137,20.221589030315805,0.0,45.918515645346524
32400,1.7378626606687793,1.0040354188676426,2.471689902469916,31.666191772736852,0.0,66.87794736860728
32800,1.7657022166799201,1.0991797262328882,2.4322247071269523,23.916310496219307,0.0,53.98772410894648
33200,1.694636787610856,0.8489954369923569,2.540278138229355,18.77056620549781,0.0,45.03837455750245
33600,1.7094168884414784,0.9290979205754901,2.4897358563074667,14.077924654123358,0.0,36.405561753327305
34000,1.6997873393090217,0.9827732229071717,2.4168014557108717,12.308443490592518,0.0,32.77185926540762
34400,1.7161243130775599,1.0278502686558821,2.404398357499238,9.731332617944389,0.0,27.549500095249154
34800,1.867766470876946,1.126639053760821,2.6088938879930708,9.965166130124958,0.0,27.37335018563096
35200,2.0305134423326936,1.2525868406293845,2.8084400440360024,7.473874597593719,0.0,22.27083104477382
35600,2.0834823615666145,1.2825132862017659,2.884451436931463,5.772072614861956,0.0,18.49090695120235
36000,2.197258951489313,1.3703701376669835,3.024147765311642,8.245721127813134,0.0,22.380132185279244
36400,2.233242126088366,1.4233444693609594,3.043139782815773,6.1842908458598504,0.0,18.19854024470604
36800,2.1531242011948093,1.299909121133638,3.006339281255981,4.638218134394888,0.0,14.85033012341415
37200,1.9442707462121929,1.1956274422176474,2.6929140502067384,14.978663600796166,0.0,33.417032371836896
37600,1.9760275759997783,1.2039578698824949,2.7480972821170617,11.233997700597124,0.0,26.906611155981743
38000,2.1694259711025734,1.3623699778988847,2.976481964306262,10.34216494211451,0.0,25.290231975920495
38400,2.089230507821595,1.3565629078672246,2.821898107775966,7.7566237065858825,0.0,20.46248068532097
38800,2.0558949506649964,1.2692205414902245,2.8425693598397683,8.650801113272745,0.0,21.85494260123183
39200,0.20293521929552982,-2.00595095637826,2.4118213949693197,18.154767501621226,0.0,39.27778270299811
39600,0.7152522573510778,-1.2632378181546584,2.693742332856814,13.949408959549254,0.0,32.18681459319423
40000,1.123600088545623,-0.6928043040772294,2.9400044811684753,12.712056719661941,0.0,29.316121892512598
40400,1.3870650209369728,-0.2819570525268935,3.056087094400839,10.034042539746455,0.0,24.571762005381444
40800,1.5430093900151514,-0.017249517709584827,3.1032682977398878,7.525531904809841,0.0,19.88259345059958
41200,1.7026796312564603,0.25534667646984244,3.1500125860430783,5.644148928607381,0.0,16.14765124252866
41600,1.8636048675467398,0.5048075177711782,3.2224022173223013,4.233111696455536,0.0,13.161088663288622
42000,1.9185168887476616,0.6101505108431644,3.226883266652159,3.174833772341652,0.0,10.763614194149774
42400,2.033980586285671,0.7363735003225105,3.331587672248831,2.7144586625895726,0.0,9.447764733601096
42800,2.1316084739066636,0.8951397447674379,3.3680772030458894,2.0358439969421793,0.0,7.759154157301974
43200,2.123540810482086,0.9135049920597782,3.333576628904394,1.5268829977066345,0.0,6.391696634012459
43600,2.0463146235108605,0.9092009411147437,3.1834283059069772,3.145162248279976,0.0,8.977310113987642
44000,2.2119987699583645,1.045347008612445,3.378650531304284,2.358871686209982,0.0,7.316197372061498
44400,2.3377455227091573,1.2446199917300316,3.430871053688283,27.102487097990817,1.3927141169459816,52.81226007903565
44800,2.450651447013911,1.4040768173863987,3.4972260766414234,21.160198656826445,0.0,43.720612471901106
45200,2.6035879621598834,1.6076315547133833,3.5995443696063836,17.0368156592865,0.0,36.829608802396855
45600,2.533201360598635,1.572814425740861,3.493588295456409,12.777611744464874,0.0,29.601485916108675
46000,2.5195762441468252,1.6075636113401552,3.4315888769534952,11.99987547501532,0.0,28.350778186353537
46400,2.716513456101103,1.765980662084105,3.6670462501181014,8.99990660626149,0.0,22.898173910898976
46800,2.7681357345711533,1.8104494366339776,3.725822032508329,7.333263288029451,0.0,19.641765243801895
47200,2.6985072759386752,1.7837551293687222,3.6132594225086283,10.666614132688755,0.0,25.51290283845193
47600,2.8576095563465973,2.04990580712749,3.6653133055657046,7.999960599516566,0.0,20.619305999415264
48000,2.7067608989538368,1.9007752534339941,3.5127465444736794,5.999970449637424,0.0,16.72641403955132
48400,2.6542125855366043,1.8612852495144492,3.4471399215587595,4.833311170561402,0.0,14.233630934462829
48800,2.5631628186985664,1.7592203797041488,3.367105257692984,3.624983377921051,0.0,11.615255177237264
49200,2.6936251771075765,1.8866601446496374,3.500590209565516,4.302070866774121,0.0,12.437304780447343
49600,2.726709129147512,1.9450422754650907,3.508375982829933,3.226553150080591,0.0,10.141501976702829
50000,2.6843029368725553,1.8438847321911669,3.5247211415539437,2.503248195893777,0.0,8.451665376641333
50400,2.7627810536790967,1.9546640189798894,3.570898088378304,23.544102813587,9.275185323607435,37.81302030356656
50800,2.5698465619900914,1.7189884420007435,3.4207046819794393,26.491410443523584,7.183345915869236,45.79947497117793
51200,2.5757228508489702,1.7229102898440405,3.4285354118539,22.70189116597602,3.991123530955292,41.412658800996745
51600,2.4109013435301687,1.6303758626223006,3.191426824438037,40.10975170781535,4.6187413791803635,75.60076203645033
52000,2.495772614553337,1.6919094589724208,3.2996357701342536,31.08231378086151,0.2668809316809906,61.897746630042036
52400,2.634529729932227,1.9188692270038998,3.3501902328605535,23.395068668979466,0.0,49.65889726890156
52800,2.6126380580745687,1.8908862174021437,3.334389898746994,18.0463015017346,0.0,40.79481988038031
53200,2.719349948937432,1.984786759743176,3.453913138131688,13.53472612630095,0.0,32.8709667481498
53600,2.893424492135602,2.152362484496992,3.634486499774212,22.067711261392375,0.0,48.61514276093153
54000,2.808025387389994,2.0950522612555047,3.5209985135244835,17.384116779377614,0.0,40.656540335172444
54400,2.889466658389516,2.1836671917330737,3.595266125045958,14.121420917866544,0.0,34.822219755834666
54800,2.8418251492052944,2.1642589582010254,3.5193913402095633,11.591065688399908,0.0,29.747993308688898
55200,2.885200406304667,2.178863061480784,3.5915377511285502,8.693299266299931,0.0,24.126687743545574
55600,2.9104941851416557,2.17577430951745,3.6452140607658614,6.519974449724948,0.0,19.638354655383743
56000,2.9634135694825656,2.1959749316047943,3.730852207360337,4.889980837293711,0.0,16.040604012103685
56400,2.816744687094383,2.060756985282457,3.572732388906309,7.750818961303617,0.0,19.89061499073333
56800,2.8348958185417796,2.0727410184354835,3.5970506186480757,6.22978088764438,0.0,16.90216090325291
57200,2.861234177635216,2.1305291326976814,3.5919392225727504,5.339002332399952,0.0,14.97621077061644
57600,2.7462987558930028,2.0093704614011934,3.483227050384812,4.004251749299964,0.0,12.19587892178398
58000,2.8562826194819344,2.072423721307148,3.640141517656721,7.336522145308306,0.0,17.97636050408977
58400,2.789804845471963,2.0342400140623833,3.5453696768815424,5.502391608981229,0.0,14.54625421394547
58800,2.908227583103888,2.1150538864420003,3.7014012797657756,5.210127040069255,0.0,13.361091179063646
59200,2.9859425684611414,2.169558865106162,3.8023262718161206,3.9075952800519413,0.0,10.835914798197173
59600,3.0770949083531676,2.2378498138067835,3.9163400028995516,4.0973631267056225,0.0,10.976384210790235
60000,3.12407035586737,2.2694706409271674,3.9786700708075724,3.0730223450292167,0.0,8.920190266501137
60400,2.9860435584305485,2.190089607988194,3.781997508872903,8.638100092105246,0.0,18.98220436237414
60800,3.0631336617882083,2.2517808052700365,3.87448651830638,6.811908402412267,0.0,15.887239744615446
61200,3.1307585915704665,2.3033973707961337,3.9581198123447994,5.1089313018092,0.0,12.822962942681901
61600,3.196799186913713,2.3624255523878293,4.031172821439597,3.8316984763569,0.0,10.388625371098696
62000,3.208079067374136,2.33176313765012,4.084394997098152,3.123773857267675,0.0,8.909293752154166
62400,3.1968483136017523,2.350184355022754,4.043512272180751,2.342830392950756,0.0,7.260522303604274
62800,2.988059030158606,2.1311759280377753,3.844942132279437,2.1737894613797337,0.0,6.707380976028498
63200,3.0454280252177854,2.1680867775959562,3.9227692728396146,2.7970087627014673,0.0,7.640511043814083
63600,3.111002674182292,2.3350901780065563,3.8869151703580274,4.014423238692768,0.0,9.75774577436755
64000,3.1592006564704596,2.339027756057072,3.9793735568838473,3.2608174290195757,0.0,8.2651160714823
64400,3.3756300816345703,2.6048294391088187,4.1464307241603215,2.445613071764682,0.0,6.699266917857997
64800,3.278582222209888,2.4699481889473063,4.08721625547247,2.2508764704901782,0.0,6.22003563026277
65200,3.3945520412804338,2.6333064935564985,4.155797589004369,1.6881573528676337,0.0,5.061942638674337
65600,3.290136083532422,2.49521027356996,4.085061893494883,2.4327846813173917,0.0,6.290451667914256
66000,3.375842191199759,2.6637138306182164,4.087970551781302,2.1579218443213772,0.0,5.71978149540333
66400,3.1681379057297705,2.409920529846464,3.926355281613077,1.618441383241033,0.0,4.646022086660693
66800,3.0610016338211112,2.2359538728276807,3.886049394814542,1.2138310374307748,0.0,3.7872746353374858
67200,2.822626465197581,1.9461362488442484,3.6991166815509136,0.9937066114064145,0.0,3.2518443477457732
67600,3.0315658733274864,2.219468423829927,3.8436633228250456,0.7452799585548109,0.0,2.664697034443266
68000,3.3029154994626007,2.5342285253373227,4.071602473587879,1.8922933022494415,0.0,4.655168666653104
68400,3.2530946683555637,2.4642738733013716,4.041915463409756,1.419219976687081,0.0,3.7676640364301943
68800,3.4078651547734626,2.676047091221,4.139683218325925,2.231081649181977,0.0,5.014659887364805
69200,3.5625410828194557,2.870496464518915,4.254585701119996,1.6733112368864829,0.0,4.039352739341886
69600,3.458980392971626,2.698753973964177,4.219206811979075,5.671650094331529,0.0,11.430451311707325
70000,3.4185201401892518,2.6623990240156137,4.174641256362889,4.253737570748647,0.0,9.148718605518074
70400,3.6175121734640117,2.9179408873903085,4.317083459537715,3.190303178061485,0.0,7.351037057615497
70800,3.4866856275497318,2.801575272268153,4.171795982831311,2.392727383546114,0.0,5.929351181167024
71200,3.5738786585273457,2.9434235967477296,4.204333720306962,1.7945455376595854,0.0,4.800675765637359
71600,3.6341379418985538,2.9881815084571115,4.280094375339996,1.345909153244689,0.0,3.9011198470257966
72000,3.511972517899304,2.8444287593467448,4.179516276451863,1.0094318649335168,0.0,3.1813609546474577
72400,3.631200561676602,2.9982002638192498,4.264200859533954,1.1737405653668043,0.0,3.3734336822169277
72800,3.497487560784299,2.8646242037780167,4.130350917790581,0.8803054240251031,0.0,2.750044573347708
73200,3.2405436173037736,2.5823728409333233,3.898714393674224,0.6602290680188274,0.0,2.2495073449430416
73600,3.3167592180979675,2.745803830996982,3.887714605198953,1.1618384676807871,0.0,3.0784104280156077
74000,3.425583743439935,2.9100058967126365,3.9411615901672334,1.788045517427257,0.0,4.194949143017057
74400,3.418753204325883,2.814153896941888,4.023352511709878,4.507700804737109,0.4706019478117911,8.544799661662427
74800,3.387620900798263,2.703881399491929,4.071360402104597,11.964108936886166,2.18001636882447,21.748201504947865
75200,3.530885413191391,2.9003778234415747,4.161393002941207,8.973081702664626,0.6566030198121844,17.289560385517067
75600,3.6526230578470447,3.055982065433514,4.249264050260575,6.729811276998469,0.0,13.798818157423044
76000,3.837399348057203,3.218138151169174,4.456660544945232,9.71402512441552,0.0,19.682478947421075
76400,3.854460948197377,3.2541790668556554,4.454742829539099,7.285518843311639,0.0,15.75870459286636
76800,3.8805840029034795,3.2986032204553073,4.462564785351652,5.464139132483729,0.0,12.666347019605242
77200,3.8648037025873205,3.335150058112984,4.394457347061658,4.18143768269613,0.0,10.37402506486807
77600,3.946959113785087,3.456951567146712,4.436966660423462,3.1360782620220973,0.0,8.399777536868246
78000,3.995627236533551,3.4764243833883333,4.514830089678768,2.852058696516573,0.0,7.7504671488477275
78400,3.7786044524284996,3.189973051872527,4.367235852984472,2.13904402238743,0.0,6.302691206868912
78800,3.9263607050126295,3.302446712166522,4.550274697858737,1.6042830167905724,0.0,5.143383123599832
79200,3.9816587953645834,3.395512030192998,4.5678055605361685,2.8698789292595963,0.0,7.292327582420562
79600,3.976465215172131,3.4126011547334145,4.540329275610847,2.1524091969446975,0.0,5.911490552131518
80000,3.9948019266772645,3.4570190305698825,4.532584822784647,1.614306897708523,0.0,4.80952604961732
80400,3.7881911152800387,3.188102839620502,4.388279390939576,1.2107301732813922,0.0,3.92666645240387
80800,3.8435698458354217,3.2477651135019463,4.439374578168897,0.9080476299610442,0.0,3.21659346721515
81200,3.805914575347362,3.154689848541742,4.457139302152982,0.6810357224707831,0.0,2.6432996841367733
81600,3.9329480840528426,3.248267481589164,4.617628686516522,0.5107767918530873,0.0,2.178701159269179
82000,3.9512675256035505,3.2983094568835885,4.604225594323513,0.38308259388981547,0.0,1.8008183061934933
82400,4.005066955200084,3.391275127266417,4.61885878313375,0.2873119454173616,0.0,1.4923873008754878
82800,3.9762500237086913,3.392949970778808,4.559550076638574,0.2154839590630212,0.0,1.2397980112024283
83200,3.780969745569258,3.1663372835784336,4.395602207560083,0.1616129692972659,0.0,1.032279913615762
83600,3.8341527211894673,3.284621729722628,4.383683712656307,0.12120972697294943,0.0,0.8612766296436711
84000,3.958770513526596,3.351920535950557,4.565620491102634,0.09090729522971208,0.0,0.7199641624998255
84400,3.7656689466991624,3.1467703897256794,4.3845675036726455,0.06818047142228406,0.0,0.6028788086018806
84800,3.676339415034639,3.0371357860719996,4.315543043997279,0.13446868690004637,0.0,0.6596729516213582
85200,3.726789217227015,3.1337159306955944,4.3198625037584355,1.1008515151750349,0.0,2.395803277612007
85600,3.6606878078907115,3.1077568722739963,4.213618743507427,0.8256386363812762,0.0,1.9263476344527026
86000,3.54613084928778,2.9129161877632503,4.179345510812309,1.2858956439526237,0.0,2.7871837172625744
86400,3.0265906541678373,2.033755910067958,4.019425398267717,0.9644217329644678,0.0,2.2405165952779256
86800,2.9470900570550955,1.9962470319624772,3.8979330821477136,0.7233162997233509,0.0,1.80799693268979
87200,3.226813527331581,2.3411456566529143,4.112481398010248,0.5424872247925132,0.0,1.4644657628139863
87600,3.283411842664337,2.3431246384259263,4.223699046902748,0.7401987519277182,0.0,1.8067232217205895
88000,3.470330095448424,2.5953436630734172,4.345316527823431,0.5551490639457887,0.0,1.461694863269729
88400,3.6897389121578392,2.814899936222634,4.564577888093044,0.4163617979593415,0.0,1.186925727384691
88800,3.6766848602033515,2.923329335670629,4.430040384736074,0.3122713484695061,0.0,0.9672506884810531
89200,3.6793301827201708,3.0292856329865367,4.329374732453805,0.4842035113521296,0.0,1.2530679847179087
89600,3.7607507675976155,3.1389029432474302,4.382598591947801,0.5298193001807638,0.0,1.3247754587789857
90000,3.809959744848774,3.220116377416177,4.399803112281371,0.3973644751355729,0.0,1.0730772099440615
90400,3.6318038582829426,2.9863615048781016,4.277246211687784,0.29802335635167965,0.0,0.8723791809388949
90800,3.6647680136716727,3.0635303764622916,4.266005650881054,0.22351751726375974,0.0,0.7117199681628927
91200,3.4208362833322674,2.7834105773227207,4.058261989341814,0.4176381379478198,0.0,1.044742255568047
91600,3.6509115941218893,3.0768291883674337,4.224993999876345,0.9798952701275314,0.0,2.078619195053963
92000,3.7562718061954863,3.1993222657111957,4.313221346679777,0.7349214525956486,0.0,1.668836788783115
92400,3.7978614679626714,3.278838326290627,4.316884609634716,0.5511910894467364,0.0,1.345019125206083
92800,3.6154973182204007,3.018958091380584,4.212036545060218,0.41339331708505234,0.0,1.088147147480497
93200,3.709647735220474,3.1269534036348934,4.2923420668060555,0.31004498781378925,0.0,0.883585743649917
93600,3.8421416466940723,3.2984745622821787,4.385808731105966,0.23253374086034195,0.0,0.7200433833210507
94000,3.8303179059976387,3.341008638449821,4.319627173545457,0.17440030564525646,0.0,0.5887835017368588
94400,3.864325468084694,3.407496415658957,4.321154520510431,0.13080022923394236,0.0,0.48302594591180437
94800,3.903566897881223,3.4382724864258996,4.3688613093365465,0.09810017192545677,0.0,0.3974920311016395
95200,3.9967680933344774,3.4854887590429873,4.508047427625967,0.07357512894409257,0.0,0.3280582092438479
95600,4.066725803890149,3.6118327734880524,4.521618834292246,0.13851468004140277,0.0,0.4255359764148495
96000,4.106241608234752,3.6774855868410365,4.534997629628468,0.10388601003105208,0.0,0.3478541119484818
96400,4.057466647298436,3.6449928697056015,4.46994042489127,0.07791450752328906,0.0,0.28528739415310433
96800,4.025187492798549,3.6194303330209023,4.430944652576196,0.0584358806424668,0.0,0.23470283427780977
97200,4.060892286966463,3.6517774389713895,4.470007134961536,0.0438269104818501,0.0,0.1936538210718916
97600,4.024039852618188,3.6174712526016632,4.430608452634712,0.03287018286138757,0.0,0.16022305686292287
98000,3.679389106276983,3.111838156185541,4.246940056368425,2.7746526371460405,0.3329503163291285,5.2163549579629525
98400,3.7887725335654263,3.239845188603105,4.337699878527747,2.414322811192864,0.056033126023869784,4.772612496361858
98800,3.8388946198340346,3.318797439368065,4.358991800300004,1.8107421083946478,0.0,3.8152883407882925
99200,3.8285618805869657,3.3291467069207,4.327977054253231,1.358056581295986,0.0,3.061920878830584
99600,4.022446940840506,3.427290449650659,4.617603432030354,1.0185424359719895,0.0,2.4668270888763977
